price,market_cap,volume,date,coin,daily_return,price_7d_avg,price_30d_avg,volatility_7d,high_volume,large_swing
4273.110024157841,515852185188.91895,14497961323.191992,2025-09-07 00:00:00,ethereum,-0.7779543913237208,4335.096469860278,4414.440101720501,2.001123376214586,False,False
4304.032421076036,519663340480.02106,14920604279.616674,2025-09-08 00:00:00,ethereum,0.7236508478222436,4322.968035082661,4424.141950089292,2.0262881198332274,False,False
4309.685702772004,519912892077.1541,26393884729.75394,2025-09-09 00:00:00,ethereum,0.13134849236462465,4323.894246515012,4425.61269823724,1.8843319853331688,False,False
4309.342746120013,520461727067.3641,28408982228.170376,2025-09-10 00:00:00,ethereum,-0.007957811210479449,4321.53516649988,4427.471069142868,1.8719735270552642,False,False
4347.476803670656,524803924739.0028,34848418445.62599,2025-09-11 00:00:00,ethereum,0.8849158629811615,4306.907981634498,4431.426155489851,1.4647446147781291,False,False
4459.31901599882,538261336997.6129,33593064568.960487,2025-09-12 00:00:00,ethereum,2.572577551966071,4329.940032413674,4426.509808432828,1.0491834029801552,False,False
4708.841744149995,567724477218.3574,39138140052.58744,2025-09-13 00:00:00,ethereum,5.595534368722133,4387.401208277909,4424.682782060422,2.159084176689333,False,True
4667.699652630318,563397805739.7904,30452117451.68358,2025-09-14 00:00:00,ethereum,-0.8737199879522262,4443.771155202549,4428.4630537634785,2.1747155360132635,False,False
4609.786110950785,556354045428.2224,23827529566.903904,2025-09-15 00:00:00,ethereum,-1.2407298238844122,4487.450253756085,4434.438175294577,2.3772134664256845,False,False
4524.244939102515,545926863107.31946,33863743706.690956,2025-09-16 00:00:00,ethereum,-1.8556429688801113,4518.101573231872,4437.68544282095,2.6069831081418724,False,False
4504.266635522813,543407922913.0083,28053763147.05997,2025-09-17 00:00:00,ethereum,-0.4415831558329586,4545.947843146557,4438.2570635464035,2.6323307250012307,False,False
4591.768794331328,554600592896.1794,41727122821.76891,2025-09-18 00:00:00,ethereum,1.9426505109273684,4580.846698955224,4447.406831446506,2.677166218912688,False,False
4590.6367372135155,554210013387.6136,29381752919.13096,2025-09-19 00:00:00,ethereum,-0.0246540531223971,4599.606373414467,4464.61152981694,2.570706997087894,False,False
4470.479474009387,539242810184.06946,28156319659.26727,2025-09-20 00:00:00,ethereum,-2.617442199904141,4565.5546205372375,4469.277792324983,1.4625758267470372,False,False
4481.799472368209,540941822331.2741,14314030981.454111,2025-09-21 00:00:00,ethereum,0.25321664990600734,4538.997451928364,4477.856488317901,1.5055321540836681,False,False
4452.87113037789,537406899904.3973,15910684640.581882,2025-09-22 00:00:00,ethereum,-0.6454626577710898,4516.581026132236,4465.311341270552,1.4778345138846878,False,False
4199.951774017639,507148578276.2705,52988093949.58233,2025-09-23 00:00:00,ethereum,-5.679916372041682,4470.253431120111,4446.180264117847,2.4539021103746865,True,True
4166.1905498775295,503209949445.43353,29902684711.810097,2025-09-24 00:00:00,ethereum,-0.8038479000870402,4421.956847456499,4425.782977089971,2.443209825869178,False,False
4148.65682762035,500734284408.361,29988924904.58222,2025-09-25 00:00:00,ethereum,-0.4208574247208885,4358.65513792636,4418.0173321416,2.0938495976318876,False,False
3863.063287590725,466825639887.3833,63461265827.195854,2025-09-26 00:00:00,ethereum,-6.884000096808196,4254.7160736945325,4393.373785550159,2.8134811092903353,True,True
4037.097921026091,486889364203.2699,43443403793.85234,2025-09-27 00:00:00,ethereum,4.505094027178269,4192.804423268348,4377.93887798442,3.827018889662175,False,False
4018.167453105732,485207355886.1105,17011629273.367077,2025-09-28 00:00:00,ethereum,-0.46891277572845835,4126.571277659422,4361.6257787201885,3.785088604514992,False,False
4141.839664086501,499628731251.1227,21656522951.624653,2025-09-29 00:00:00,ethereum,3.077826208690726,4082.138211046367,4354.2084834753905,4.165305341241235,False,False
4215.61278947927,508909498092.11896,34604598514.675,2025-09-30 00:00:00,ethereum,1.7811680648202932,4084.3754989694567,4348.950231204002,3.6807090079560005,False,False
4144.230463371581,500218841768.296,34013325290.49775,2025-10-01 00:00:00,ethereum,-1.6932846936472568,4081.2383437543217,4340.793531165743,3.732595209730267,False,False
